|      DP MFLOP/s      | 993.1542 |
|      DP MFLOP/s      |     133.5596 |
|      DP MFLOP/s      |     272.0424 |
|      DP MFLOP/s      | 1189.8626 |
|      DP MFLOP/s      |     129.0545 |
|      DP MFLOP/s      |     262.5204 |
|      DP MFLOP/s      | 1218.0760 |
|      DP MFLOP/s      |     121.9542 |
|      DP MFLOP/s      |     231.8788 |
|      DP MFLOP/s      | 1335.7601 |
|      DP MFLOP/s      |     132.6216 |
|      DP MFLOP/s      | 251.5951 |
|      DP MFLOP/s      | 1285.5591 |
|      DP MFLOP/s      |     122.4924 |
|      DP MFLOP/s      | 227.2584 |
|      DP MFLOP/s      | 1393.5736 |
|      DP MFLOP/s      |     132.1257 |
|      DP MFLOP/s      | 249.2565 |
|      DP MFLOP/s      | 1354.4917 |
|      DP MFLOP/s      |     134.3935 |
|      DP MFLOP/s      | 247.2714 |
|      DP MFLOP/s      | 1361.5507 |
|      DP MFLOP/s      |     125.5339 |
|      DP MFLOP/s      | 246.5188 |
