|    L3 bandwidth [MBytes/s]    |    1064.8903 |
|    L3 bandwidth [MBytes/s]    |   16491.7277 |
|    L3 bandwidth [MBytes/s]    |    3809.9780 |
|    L3 bandwidth [MBytes/s]    |     585.9373 |
|    L3 bandwidth [MBytes/s]    |   18549.3512 |
|    L3 bandwidth [MBytes/s]    |    1965.7516 |
|    L3 bandwidth [MBytes/s]    |     392.6018 |
|    L3 bandwidth [MBytes/s]    |   19447.0114 |
|    L3 bandwidth [MBytes/s]    |    1438.0459 |
|    L3 bandwidth [MBytes/s]    |     304.0262 |
|    L3 bandwidth [MBytes/s]    |   19097.9668 |
|    L3 bandwidth [MBytes/s]    |    1208.2830 |
|    L3 bandwidth [MBytes/s]    |     187.3571 |
|    L3 bandwidth [MBytes/s]    |   17208.0787 |
|    L3 bandwidth [MBytes/s]    |     713.5542 |
|    L3 bandwidth [MBytes/s]    |     148.9707 |
|    L3 bandwidth [MBytes/s]    |   18647.4538 |
|    L3 bandwidth [MBytes/s]    |     612.9879 |
|    L3 bandwidth [MBytes/s]    |     127.0367 |
|    L3 bandwidth [MBytes/s]    |   17857.1429 |
|    L3 bandwidth [MBytes/s]    |     554.1115 |
|    L3 bandwidth [MBytes/s]    |     126.3193 |
|    L3 bandwidth [MBytes/s]    |   16725.8987 |
|    L3 bandwidth [MBytes/s]    |     463.6690 |
|    L3 bandwidth [MBytes/s]    |      89.1539 |
|    L3 bandwidth [MBytes/s]    |   18280.7608 |
|    L3 bandwidth [MBytes/s]    |     334.9026 |
|    L3 bandwidth [MBytes/s]    |      70.8884 |
|    L3 bandwidth [MBytes/s]    |   19869.9808 |
|    L3 bandwidth [MBytes/s]    |     332.7843 |
|    L3 bandwidth [MBytes/s]    |     104.2872 |
|    L3 bandwidth [MBytes/s]    |   20424.1415 |
|    L3 bandwidth [MBytes/s]    |     299.9589 |
|    L3 bandwidth [MBytes/s]    |     121.8931 |
|    L3 bandwidth [MBytes/s]    |   24857.9387 |
|    L3 bandwidth [MBytes/s]    |     260.4673 |
|    L3 bandwidth [MBytes/s]    |  129.8925 |
|    L3 bandwidth [MBytes/s]    |   19306.2970 |
|    L3 bandwidth [MBytes/s]    |     250.0683 |
|    L3 bandwidth [MBytes/s]    |  257.5991 |
|    L3 bandwidth [MBytes/s]    |   20057.0653 |
|    L3 bandwidth [MBytes/s]    |  242.6527 |
|    L3 bandwidth [MBytes/s]    |  515.5424 |
|    L3 bandwidth [MBytes/s]    |   21902.3946 |
|    L3 bandwidth [MBytes/s]    |  212.3376 |
|    L3 bandwidth [MBytes/s]    |  518.1334 |
|    L3 bandwidth [MBytes/s]    |   19832.0283 |
|    L3 bandwidth [MBytes/s]    |  221.0943 |
|    L3 bandwidth [MBytes/s]    |  923.5390 |
|    L3 bandwidth [MBytes/s]    |   19679.4776 |
|    L3 bandwidth [MBytes/s]    |  460.7615 |
|    L3 bandwidth [MBytes/s]    |  973.7141 |
|    L3 bandwidth [MBytes/s]    |   26628.4387 |
|    L3 bandwidth [MBytes/s]    |  471.4536 |
|    L3 bandwidth [MBytes/s]    |  960.7470 |
|    L3 bandwidth [MBytes/s]    |   25193.3925 |
|    L3 bandwidth [MBytes/s]    |  324.0280 |
