|     L2 miss ratio    |    0.3366 |
|     L2 miss ratio    |       0.3021 |
|     L2 miss ratio    |       0.3029 |
|     L2 miss ratio    |    0.3325 |
|     L2 miss ratio    |       0.2873 |
|     L2 miss ratio    |       0.2894 |
|     L2 miss ratio    |    0.3308 |
|     L2 miss ratio    |       0.2750 |
|     L2 miss ratio    |       0.2708 |
|     L2 miss ratio    |    0.3291 |
|     L2 miss ratio    |       0.3019 |
|     L2 miss ratio    |    0.2992 |
|     L2 miss ratio    |    0.3278 |
|     L2 miss ratio    |       0.3093 |
|     L2 miss ratio    |    0.3073 |
|     L2 miss ratio    |    0.3030 |
|     L2 miss ratio    |       0.2851 |
|     L2 miss ratio    |    0.3035 |
|     L2 miss ratio    |    0.2717 |
|     L2 miss ratio    |       0.3003 |
|     L2 miss ratio    |    0.3360 |
|     L2 miss ratio    |    0.2011 |
|     L2 miss ratio    |       0.2812 |
|     L2 miss ratio    |    0.2988 |
|     L2 miss ratio    |    0.1009 |
|     L2 miss ratio    |       0.3407 |
|     L2 miss ratio    |    0.3272 |
|     L2 miss ratio    |    0.1095 |
|     L2 miss ratio    |       0.2892 |
|     L2 miss ratio    |    0.3456 |
|     L2 miss ratio    |    0.0963 |
|     L2 miss ratio    |       0.3435 |
|     L2 miss ratio    |    0.3318 |
|     L2 miss ratio    |    0.1474 |
|     L2 miss ratio    |       0.3032 |
|     L2 miss ratio    |    0.3352 |
|     L2 miss ratio    |    0.1711 |
|     L2 miss ratio    |       0.2781 |
|     L2 miss ratio    |    0.3424 |
|     L2 miss ratio    |    0.2366 |
|     L2 miss ratio    |       0.2680 |
|     L2 miss ratio    |    0.3424 |
|     L2 miss ratio    |    0.3898 |
|     L2 miss ratio    |       0.2686 |
|     L2 miss ratio    |    0.3472 |
|     L2 miss ratio    |    0.3882 |
|     L2 miss ratio    |       0.2742 |
|     L2 miss ratio    |    0.3412 |
|     L2 miss ratio    |    0.3112 |
|     L2 miss ratio    |       0.3029 |
|     L2 miss ratio    |    0.2868 |
|     L2 miss ratio    |    0.3055 |
|     L2 miss ratio    |       0.2959 |
|     L2 miss ratio    |    0.2846 |
|     L2 miss ratio    |    0.3053 |
|     L2 miss ratio    |       0.3168 |
|     L2 miss ratio    |    0.2838 |
