|      Energy [J]      |            0 |
|      Energy [J]      |            0 |
|      Energy [J]      |         0 |
|      Energy [J]      |         0 |
|      Energy [J]      |            0 |
|      Energy [J]      |            0 |
|      Energy [J]      |    0.0107 |
|      Energy [J]      |    0.0120 |
|      Energy [J]      |            0 |
|      Energy [J]      |            0 |
|      Energy [J]      |    0.0334 |
|      Energy [J]      |    0.0117 |
|      Energy [J]      |            0 |
|      Energy [J]      |            0 |
|      Energy [J]      |    0.0999 |
|      Energy [J]      |    0.0615 |
|      Energy [J]      |         0 |
|      Energy [J]      |            0 |
|      Energy [J]      |    0.3546 |
|      Energy [J]      |    0.1744 |
|      Energy [J]      |    0.0120 |
|      Energy [J]      |         0 |
|      Energy [J]      |    3.4538 |
|      Energy [J]      |    1.7139 |
|      Energy [J]      |    0.0125 |
|      Energy [J]      |         0 |
|      Energy [J]      |    2.8929 |
|      Energy [J]      |    1.6540 |
|      Energy [J]      |    0.0115 |
|      Energy [J]      |    0.0115 |
|      Energy [J]      |    9.7481 |
|      Energy [J]      |    5.5529 |
|      Energy [J]      |    0.0114 |
|      Energy [J]      |    0.0112 |
|      Energy [J]      |   51.1256 |
|      Energy [J]      |   14.3575 |
|      Energy [J]      |    0.0435 |
|      Energy [J]      |    0.0352 |
|      Energy [J]      |  137.9542 |
|      Energy [J]      |   62.4523 |
|      Energy [J]      |    0.0545 |
|      Energy [J]      |    0.0365 |
|      Energy [J]      |  535.9806 |
|      Energy [J]      |  125.2775 |
|      Energy [J]      |    0.0970 |
|      Energy [J]      |    0.0733 |
|      Energy [J]      |  506.9999 |
|      Energy [J]      |  218.7567 |
|      Energy [J]      |    0.2716 |
|      Energy [J]      |    0.1932 |
|      Energy [J]      | 1423.2990 |
|      Energy [J]      |  564.9006 |
