|    L3 bandwidth [MBytes/s]    |   23042.2594 |
|    L3 bandwidth [MBytes/s]    |   22155.1720 |
|    L3 bandwidth [MBytes/s]    |     682.5538 |
|    L3 bandwidth [MBytes/s]    |     964.6935 |
|    L3 bandwidth [MBytes/s]    |   17236.5177 |
|    L3 bandwidth [MBytes/s]    |   19174.3783 |
|    L3 bandwidth [MBytes/s]    |  409.3920 |
|    L3 bandwidth [MBytes/s]    |     625.3212 |
|    L3 bandwidth [MBytes/s]    |   14706.7967 |
|    L3 bandwidth [MBytes/s]    |   16656.9551 |
|    L3 bandwidth [MBytes/s]    | 1191.8574 |
|    L3 bandwidth [MBytes/s]    |  795.2981 |
|    L3 bandwidth [MBytes/s]    |   11451.0414 |
|    L3 bandwidth [MBytes/s]    |   15751.1622 |
|    L3 bandwidth [MBytes/s]    | 4843.5128 |
|    L3 bandwidth [MBytes/s]    | 1223.9066 |
|    L3 bandwidth [MBytes/s]    |   10252.2693 |
|    L3 bandwidth [MBytes/s]    |   15262.0699 |
|    L3 bandwidth [MBytes/s]    | 63162.0043 |
|    L3 bandwidth [MBytes/s]    | 4482.5140 |
|    L3 bandwidth [MBytes/s]    | 11228.6254 |
|    L3 bandwidth [MBytes/s]    | 13159.2127 |
|    L3 bandwidth [MBytes/s]    | 55031.8944 |
|    L3 bandwidth [MBytes/s]    | 6957.9149 |
|    L3 bandwidth [MBytes/s]    | 9375.4508 |
|    L3 bandwidth [MBytes/s]    | 11442.6976 |
|    L3 bandwidth [MBytes/s]    | 8656.9612 |
|    L3 bandwidth [MBytes/s]    | 5073.1406 |
|    L3 bandwidth [MBytes/s]    | 14981.6185 |
|    L3 bandwidth [MBytes/s]    | 14691.7583 |
|    L3 bandwidth [MBytes/s]    | 8280.5776 |
|    L3 bandwidth [MBytes/s]    | 3909.6858 |
|    L3 bandwidth [MBytes/s]    | 15014.6599 |
|    L3 bandwidth [MBytes/s]    | 23665.8299 |
|    L3 bandwidth [MBytes/s]    | 15726.9115 |
|    L3 bandwidth [MBytes/s]    | 7425.2296 |
|    L3 bandwidth [MBytes/s]    | 14867.0396 |
|    L3 bandwidth [MBytes/s]    | 22902.6478 |
|    L3 bandwidth [MBytes/s]    | 18825.7308 |
|    L3 bandwidth [MBytes/s]    | 4258.0174 |
|    L3 bandwidth [MBytes/s]    | 14835.6401 |
|    L3 bandwidth [MBytes/s]    | 23577.7435 |
|    L3 bandwidth [MBytes/s]    | 11872.7358 |
|    L3 bandwidth [MBytes/s]    | 7543.2922 |
|    L3 bandwidth [MBytes/s]    | 14821.3293 |
|    L3 bandwidth [MBytes/s]    | 23137.6014 |
|    L3 bandwidth [MBytes/s]    | 21270.4905 |
|    L3 bandwidth [MBytes/s]    | 4469.7269 |
|    L3 bandwidth [MBytes/s]    | 14796.2849 |
|    L3 bandwidth [MBytes/s]    | 24034.3106 |
|    L3 bandwidth [MBytes/s]    | 38369.6813 |
|    L3 bandwidth [MBytes/s]    | 5107.4708 |
