|      DP MFLOP/s      |    1984.6815 |
|      DP MFLOP/s      |    2910.7869 |
|      DP MFLOP/s      | 2481.3205 |
|      DP MFLOP/s      | 3339.1352 |
|      DP MFLOP/s      |    2040.7730 |
|      DP MFLOP/s      |    3018.8128 |
|      DP MFLOP/s      | 2271.1431 |
|      DP MFLOP/s      | 3410.8220 |
|      DP MFLOP/s      |    2020.7181 |
|      DP MFLOP/s      |    3068.7233 |
|      DP MFLOP/s      | 1757.2805 |
|      DP MFLOP/s      | 2903.2732 |
|      DP MFLOP/s      |    2009.6972 |
|      DP MFLOP/s      |    3178.1590 |
|      DP MFLOP/s      | 1934.7448 |
|      DP MFLOP/s      | 3271.9469 |
|      DP MFLOP/s      | 1976.5872 |
|      DP MFLOP/s      |    3134.5235 |
|      DP MFLOP/s      | 1142.4573 |
|      DP MFLOP/s      | 2354.0193 |
|      DP MFLOP/s      | 1561.5772 |
|      DP MFLOP/s      | 3044.5442 |
|      DP MFLOP/s      |  896.8801 |
|      DP MFLOP/s      | 1833.0913 |
|      DP MFLOP/s      | 1900.3872 |
|      DP MFLOP/s      | 2866.1665 |
|      DP MFLOP/s      | 1868.5954 |
|      DP MFLOP/s      | 3276.5052 |
|      DP MFLOP/s      | 1888.0483 |
|      DP MFLOP/s      | 2910.8367 |
|      DP MFLOP/s      | 1396.1238 |
|      DP MFLOP/s      | 3262.7435 |
|      DP MFLOP/s      | 1880.8033 |
|      DP MFLOP/s      | 2629.2122 |
|      DP MFLOP/s      |  397.6795 |
|      DP MFLOP/s      | 1733.0509 |
|      DP MFLOP/s      | 1817.6164 |
|      DP MFLOP/s      | 2913.3916 |
|      DP MFLOP/s      | 1201.0912 |
|      DP MFLOP/s      | 3243.4427 |
|      DP MFLOP/s      | 1855.2822 |
|      DP MFLOP/s      | 2936.4561 |
|      DP MFLOP/s      |  304.4246 |
|      DP MFLOP/s      | 1673.4384 |
|      DP MFLOP/s      | 1846.9468 |
|      DP MFLOP/s      | 2891.1004 |
|      DP MFLOP/s      |    1192.1866 |
|      DP MFLOP/s      | 3158.8812 |
|      DP MFLOP/s      | 1844.3879 |
|      DP MFLOP/s      | 2890.4363 |
|      DP MFLOP/s      | 1013.8758 |
|      DP MFLOP/s      | 2915.8451 |
